run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-confirmatory_a-20260830-001652,10,clean,immediate,90,0.1706378176118942,0.2307676261487306,0.008481978943093871,0.010549459928134962,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,10,clean,pe_seq,90,0.38986459706546933,0.11386465808047812,0.45074740675003067,0.20864353317072404,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,10,clean,cf_only,90,0.0,0.0,0.17804678672704305,0.23298715489936336,1.0,0.3333333333333333,,0.0,387.74444444444447,0
A-confirmatory_a-20260830-001652,10,clean,full_rfl,90,0.18624464768727358,0.2174996538958147,0.3302101607811742,0.4289117408558613,1.0,0.3333333333333333,,0.0,94.33333333333333,0
A-confirmatory_a-20260830-001652,10,clean,oracle_upper,90,0.0,0.0,0.17804678672704305,0.23298715489936336,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,10,symmetric,immediate,90,0.36374578686270514,0.3992234281252834,0.22356525796564494,0.37656823939323786,0.6888888888888889,0.27419354838709675,1.0,0.0,0.0,27
A-confirmatory_a-20260830-001652,10,symmetric,pe_seq,90,0.4593896164573906,0.1552283089593388,0.4959003959395594,0.19618485449784956,1.0,0.37777777777777777,0.8888888888888888,0.0,0.0,36
A-confirmatory_a-20260830-001652,10,symmetric,cf_only,90,0.0,0.0,0.17804678672704305,0.23298715489936336,1.0,0.3333333333333333,0.0,0.0,387.74444444444447,41
A-confirmatory_a-20260830-001652,10,symmetric,full_rfl,90,0.19965276120166425,0.21286831011102356,0.3283784374360914,0.41639363079030955,1.0,0.3333333333333333,0.08333333333333333,0.0,91.88888888888889,36
A-confirmatory_a-20260830-001652,10,symmetric,oracle_upper,90,0.0,0.0,0.17804678672704305,0.23298715489936336,1.0,0.3333333333333333,0.0,0.0,0.0,34
A-confirmatory_a-20260830-001652,11,clean,immediate,90,0.17039516996169607,0.23094306363657857,0.008118007467796663,0.01064865317471227,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,11,clean,pe_seq,90,0.39085433090681276,0.11313801241977609,0.4510016880369876,0.20921678752875553,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,11,clean,cf_only,90,0.0,0.0,0.17756679043603998,0.23333482619385562,1.0,0.3333333333333333,,0.0,387.5,0
