run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-pilot_a-20260828-164211,9,symmetric,oracle_upper,90,0.0,0.0,0.1794913266076383,0.23236473312726438,1.0,0.3333333333333333,0.0,0.0,0.0,41
A-pilot_a-20260828-164211,10,clean,immediate,90,0.1709243303678653,0.23061924439940876,0.008910880560981504,0.012200004207108435,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,10,clean,pe_seq,90,0.3891196979156936,0.11485459568323315,0.4503930277488156,0.20913830555437202,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,10,clean,cf_only,90,0.0,0.0,0.17902463824858866,0.23251455720979103,1.0,0.3333333333333333,,0.0,387.84444444444443,0
A-pilot_a-20260828-164211,10,clean,full_rfl,90,0.1868702693397599,0.21647005780530743,0.3279168739846561,0.4262889804537523,1.0,0.3333333333333333,,0.0,93.88888888888889,0
A-pilot_a-20260828-164211,10,clean,oracle_upper,90,0.0,0.0,0.17902463824858866,0.23251455720979103,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,10,symmetric,immediate,90,0.49986090556084894,0.41938006289771557,0.34283485195919683,0.46181472999689477,0.5555555555555556,0.36,1.0,0.0,0.0,34
A-pilot_a-20260828-164211,10,symmetric,pe_seq,90,0.43986455665945506,0.1559265874017872,0.489830556204896,0.2042391501317582,1.0,0.4222222222222222,0.9,0.0,0.0,30
A-pilot_a-20260828-164211,10,symmetric,cf_only,90,0.0,0.0,0.17902463824858866,0.23251455720979103,1.0,0.3333333333333333,0.0,0.0,387.84444444444443,35
A-pilot_a-20260828-164211,10,symmetric,full_rfl,90,0.20085699032052987,0.21170509850136865,0.326805351487174,0.4140296898548998,1.0,0.3333333333333333,0.08333333333333333,0.0,91.71111111111111,36
A-pilot_a-20260828-164211,10,symmetric,oracle_upper,90,0.0,0.0,0.17902463824858866,0.23251455720979103,1.0,0.3333333333333333,0.0,0.0,0.0,40
A-pilot_a-20260828-164211,11,clean,immediate,90,0.169696851022546,0.23141059562932226,0.007070529059071584,0.009663112037667279,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,11,clean,pe_seq,90,0.39024475225595945,0.11465636183635979,0.44937990602818506,0.20999881231538872,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,11,clean,cf_only,90,0.0,0.0,0.1765647177782335,0.2339575313519451,1.0,0.3333333333333333,,0.0,387.9555555555556,0
A-pilot_a-20260828-164211,11,clean,full_rfl,90,0.18679966179840343,0.21705875367740046,0.32900817844400926,0.4296619652984973,1.0,0.3333333333333333,,0.0,94.7,0
A-pilot_a-20260828-164211,11,clean,oracle_upper,90,0.0,0.0,0.1765647177782335,0.2339575313519451,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,11,symmetric,immediate,90,0.4290573637735183,0.4161649320768145,0.3088342939945297,0.4396414200497503,0.6555555555555556,0.3389830508474576,1.0,0.0,0.0,30
A-pilot_a-20260828-164211,11,symmetric,pe_seq,90,0.44064204088985887,0.16083414436979337,0.48936957518233826,0.19250872022108578,1.0,0.4,0.8518518518518519,0.0,0.0,27
A-pilot_a-20260828-164211,11,symmetric,cf_only,90,0.0,0.0,0.1765647177782335,0.2339575313519451,1.0,0.3333333333333333,0.0,0.0,387.9555555555556,35
A-pilot_a-20260828-164211,11,symmetric,full_rfl,90,0.20029219550550878,0.20911988480247753,0.33062050822212025,0.4176351409984419,1.0,0.3333333333333333,0.02564102564102564,0.0,96.4888888888889,39
A-pilot_a-20260828-164211,11,symmetric,oracle_upper,90,0.0,0.0,0.1765647177782335,0.2339575313519451,1.0,0.3333333333333333,0.0,0.0,0.0,34
